Label,ID,Branch spot ID,Spot N links outgoing,Spot N links total,Spot N links incoming,Spot center intensity,Spot ellipsoid aspect ratios short/middle,Spot ellipsoid aspect ratios short/long,Spot ellipsoid aspect ratios middle/long,Spot ellipsoid properties short semi-axis,Spot ellipsoid properties middle semi-axis,Spot ellipsoid properties long semi-axes,Spot ellipsoid volume,frame,Spot intensity mean,Spot intensity std,Spot intensity min,Spot intensity max,Spot intensity median,Spot intensity sum,Spot position X,Spot position Y,Spot position Z,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,N outgoing links,Spot N links,N incoming links,Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,X,Y,Z,Mean ch1, , ,
,,,,,,(Counts),,,,(pixel),(pixel),(pixel),,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(pixel),(pixel),(pixel),(Counts),(pixel),,
2945,2945,147,1,2,1,836.5232438,0.572223734,0.488927594,0.854434315,4.845330733,8.4675459,9.910119188,1703.132644,29,743.3248848,127.9463946,482,1144,726,322603,102.386,57.0691,136.384,743.3248848,7.408323775,87,51
2946,2946,157,1,2,1,1216.532677,0.802870077,0.363042207,0.452180517,4.242852841,5.284607012,11.68694097,1097.640506,29,1000.378462,247.0718297,513,1688,965,325123,77.9926,4.59734,78.2395,1000.378462,6.399172813,63,38
2947,2947,138,1,2,1,914.1691135,0.845325017,0.353945746,0.418709655,4.242852642,5.019196825,11.9872966,1069.306079,29,789.9126638,206.8857666,381,1263,787,180890,1.03809,53.7424,59.4485,789.9126638,6.343629482,11,40
2948,2948,140,1,2,1,1062.832322,0.867624804,0.373941524,0.430994507,4.242853084,4.890193395,11.34630098,986.1135753,29,881.852,208.3123767,341,1335,877,220463,1.83905,8.23564,64.3775,881.852,6.174656124,13,38
2949,2949,170,1,2,1,1060.808739,0.71888635,0.339186329,0.471821907,4.284856626,5.960408937,12.63275157,1351.446683,29,928.1934673,183.0366586,507,1556,909,369421,52.3884,19.6283,68.051,928.1934673,6.858620436,23,42
2950,2950,159,2,3,1,670.6553006,0.929867094,0.929867094,1,13.15032225,14.14215251,14.14215251,11016.81451,29,652.2273292,128.7180341,355,1234,638,1575129,74.6443,72.3413,134.3865,652.2273292,13.80349755,90,55
2951,2951,91,1,2,1,528.8797087,0.62454176,0.53462446,0.85602676,6.955738451,11.13734724,13.01051294,4221.900871,29,502.6083916,55.93134586,341,678,499,574984,106.437,29.8816,110.912,502.6083916,10.02627951,91,31
2952,2952,148,1,2,1,574.2714922,0.62375403,0.580722646,0.931012256,7.315101177,11.72754136,12.59654884,4526.5518,29,551.466052,59.85850819,323,753,552,657899,108.647,51.1052,110.7025,551.466052,10.26186496,87,51
2953,2953,172,1,2,1,610.273412,0.789972533,0.4500728,0.569732214,4.242863366,5.370899858,9.427060169,899.8517996,29,541.3721805,91.42011987,342,803,524,144005,145.92,37.0225,128.585,541.3721805,5.989089365,101,7
2954,2954,150,1,2,1,987.6589691,0.975331572,0.333333632,0.341764423,4.711280819,4.830440184,14.13382981,1347.330579,29,923.619863,317.1901378,356,1851,897,269697,138.308,98.6192,71.125,923.619863,6.85165025,17,50
2955,2955,152,0,1,1,476.1496601,0.80036562,0.671008251,0.838377154,5.90439906,7.377127292,8.799294278,1605.459784,29,455.3762994,41.93926387,347,595,450,219036,60.6933,7.0062,94.908,455.3762994,7.263906978,92,32
2956,2956,154,1,2,1,607.6141899,0.811878738,0.530174856,0.65302222,4.242849985,5.22596514,8.002737088,743.2781117,29,508.2095808,154.1200765,236,894,500,84871,149.372,9.34342,97.3565,508.2095808,5.619369347,43,39
2957,2957,191,1,2,1,548.6813589,0.59523542,0.595234445,0.999998362,8.417893815,14.14212518,14.14214834,7052.159364,29,519.7236404,73.99297794,354,786,510,936542,85.8362,21.654,103.376,519.7236404,11.89627978,63,38
2958,2958,133,0,1,1,530.9191623,0.804024712,0.496942752,0.618069003,4.917673771,6.116321674,9.895855719,1246.78623,29,506.8365651,47.58038103,348,631,503,182968,144.895,74.97,132.0625,506.8365651,6.676791215,97,11
2959,2959,163,1,2,1,1102.577675,0.803566205,0.396870947,0.493887055,4.24285559,5.28003239,10.69076894,1003.21124,29,974.1428571,233.0133311,402,1716,965,272760,121.984,2.87706,72.129,974.1428571,6.210138128,32,35
2960,2960,165,1,2,1,655.5507862,0.906644877,0.524822705,0.578862484,4.242851797,4.679728421,8.084352592,672.3762557,29,536.3333333,179.0065558,221,986,503,78841,149.469,46.6122,91.9775,536.3333333,5.43468762,50,35
2961,2961,183,1,2,1,584.056901,0.912512467,0.871687728,0.955261171,4.242855723,4.649641377,4.8674033,402.220001,29,560.1735537,72.94640472,381,713,552,67781,146.971,10.347,138.059,560.1735537,4.579221852,79,65
2962,2962,171,1,2,1,1025.535344,0.814455348,0.343581464,0.421854267,4.242854186,5.209437441,12.34890304,1143.315058,29,940.0626866,155.371389,519,1308,965,314921,47.0367,3.1536,67.958,940.0626866,6.486729252,23,42
2963,2963,118,1,2,1,569.6188996,0.708465985,0.561828168,0.793020667,7.630810276,10.77089153,13.58210697,4676.038347,29,544.2120704,47.2849188,401,710,543,649245,6.66281,29.0018,108.714,544.2120704,10.37360765,89,47
2964,2964,176,1,2,1,904.5924275,0.793321284,0.450832306,0.568284647,4.242852785,5.348214992,9.411155168,894.5371132,29,770.0483092,240.1245785,339,1502,768,159400,33.9477,0.900864,54.611,770.0483092,5.977275197,9,34
2965,2965,180,1,2,1,669.7558597,0.898935899,0.399696099,0.444632481,4.242849668,4.719857856,10.61518909,890.4364053,29,549.9505495,172.6657192,244,944,540,100091,142.226,0.567779,85.23,549.9505495,5.968127594,43,39
2966,2966,184,2,3,1,566.8632089,0.711893975,0.711893937,0.999999946,10.06771407,14.14215378,14.14215453,8434.330524,29,539.9092584,77.29761481,276,803,537,1172143,127.356,14.5799,124.063,539.9092584,12.62759571,79,65
2967,2967,156,0,1,1,546.4951028,0.627402729,0.501477586,0.799291369,4.751241464,7.572873442,9.474484193,1427.946664,29,518.3842593,54.99808503,347,695,513,223942,134.697,33.5439,130.378,518.3842593,6.985665599,78,42
2968,2968,144,1,2,1,541.33381,0.777960549,0.464776873,0.597429874,4.242850516,5.453811918,9.1287901,884.8297543,29,479.0842105,113.7863647,241,821,469,91026,149.203,22.7279,122.097,479.0842105,5.955575066,79,65
2969,2969,121,2,3,1,545.773427,0.411650768,0.372351026,0.904531352,5.116670158,12.42963831,13.74152292,3660.744248,29,518.612286,53.19806389,364,683,519,514982,89.0486,49.4516,109.919,518.612286,9.560785904,86,38
2970,2970,186,1,2,1,658.8700873,0.939236973,0.404429173,0.430593327,4.242842601,4.517329196,10.49094102,842.2513504,29,556.1676647,176.7423301,294,962,510,92880,0.424406,33.1622,58.9625,556.1676647,5.858472139,11,40
2971,2971,188,1,2,1,1112.010357,0.651250177,0.361346015,0.554849775,4.242849487,6.514930262,11.74179129,1359.534907,29,998.6435897,247.4317722,469,1894,974,389471,93.6998,18.0038,64.1025,998.6435897,6.872275865,36,33
2972,2972,190,1,2,1,950.6511493,0.628368543,0.605916621,0.964269499,4.24285349,6.752173603,7.002371854,840.3020331,29,825.3371648,133.2134252,510,1207,813,215413,33.6319,72.1848,40.236,825.3371648,5.853949007,57,33
2973,2973,192,1,2,1,513.5306173,0.642141015,0.535663053,0.8341829,4.242849231,6.607348129,7.92074272,930.1206902,29,468.6076389,58.25088904,338,623,469,134959,107.164,2.88178,97.415,468.6076389,6.055503116,63,38
2974,2974,126,1,2,1,622.2198175,0.707293416,0.468269498,0.66205833,6.418783366,9.075135184,13.70745564,3344.654637,29,573.9731243,58.51445104,415,812,572,512558,5.74622,10.2417,109.5975,573.9731243,9.277284825,64,50
2975,2975,135,1,2,1,582.6994822,0.758132471,0.549017157,0.724170482,4.780829681,6.306061094,8.707978651,1099.682746,29,557.6156069,53.12647954,411,699,554,192935,139.412,63.3064,136.531,557.6156069,6.403139062,99,10
2976,2976,0,0,1,1,1357.9567,0.772840875,0.382853741,0.495384954,4.242852878,5.489943682,11.08217687,1081.283433,30,1124.490446,233.295398,665,1738,1107,353090,62.8379,90.0322,77.373,1124.490446,6.367226705,0,31
2977,2977,1,0,1,1,1063.860108,0.596959979,0.467549258,0.783217091,4.702027658,7.876621255,10.05675354,1560.168693,30,992.5565611,198.8676624,492,1476,980,438710,107.611,14.1288,67.7645,992.5565611,7.19494784,1,31
2978,2978,2,0,1,1,994.502043,0.79513686,0.483101538,0.607570297,4.988346869,6.27357015,10.32566961,1353.562263,30,906.2307692,209.4121216,411,1586,905,365211,46.5759,36.5059,54.017,906.2307692,6.862197441,2,31
2979,2979,3,0,1,1,909.3562748,0.586440603,0.333332857,0.568400031,4.714034755,8.038383993,14.14212447,2244.733528,30,865.8507223,170.8573102,408,1389,857,539425,78.4847,49.0192,70.973,865.8507223,8.122543789,3,31
2980,2980,7,0,1,1,1033.320561,0.575737641,0.374955763,0.651261506,4.242859876,7.369432837,11.31562785,1482.040321,30,938.8033175,178.1377185,560,1441,925,396175,42.3484,64.7642,69.417,938.8033175,7.07278522,7,31
2981,2981,8,0,1,1,1423.866638,0.661734764,0.450938004,0.68144826,4.242850799,6.411709086,9.408944828,1072.163703,30,1217.416149,280.2606388,639,1888,1216,392008,95.8826,41.9194,68.4075,1217.416149,6.349275381,8,31
2982,2982,175,0,1,1,1116.717977,0.527666162,0.435377044,0.825099421,4.242851237,8.040787041,9.74523414,1392.634828,30,984.0861244,262.5521983,406,1883,953,411348,37.3675,21.2086,55.1525,984.0861244,6.927601235,9,34
2983,2983,10,0,1,1,958.9811947,0.749281573,0.530843611,0.708470127,4.692605014,6.262805848,8.839901088,1088.225663,30,839.99375,160.0305612,457,1196,862,268798,32.1061,40.0587,48.40475,839.99375,6.380824279,10,31
2984,2984,185,0,1,1,1169.617065,0.743437751,0.432266676,0.581443,4.647703249,6.251637397,10.7519351,1308.601504,30,1020.273936,211.5044446,481,1619,1024,383623,15.4322,48.2605,52.4395,1020.273936,6.785360641,11,40
2985,2985,12,0,1,1,1098.8383,0.695286034,0.345179357,0.496456624,4.24285383,6.102314188,12.29173686,1333.074737,30,945.2789474,163.984783,500,1367,949,359206,11.4758,26.8689,55.6595,945.2789474,6.82739919,12,31
2986,2986,139,0,1,1,934.5924847,0.870580866,0.461272992,0.529845084,5.058956603,5.811012852,10.96738089,1350.53028,30,862.1764706,185.9486752,421,1367,871,337111,19.6931,12.0952,56.4035,862.1764706,6.85706983,13,38
2987,2987,14,0,1,1,943.313596,0.757800593,0.594531455,0.78454868,5.286584494,6.976221108,8.892018159,1373.676172,30,811.1307506,199.3068872,386,1413,788,334997,36.2642,60.3019,49.5732,811.1307506,6.896021157,14,31
2988,2988,15,0,1,1,1214.505758,0.948041154,0.447108427,0.471612889,4.242850498,4.475386413,9.489533727,754.7823765,30,1077.25641,256.5610521,458,1662,1058,252078,123.589,96.5994,67.0665,1077.25641,5.648212756,15,31
2989,2989,16,0,1,1,1214.376474,0.824210731,0.38713668,0.469705945,4.242849877,5.147773156,10.95956569,1002.672306,30,1102.473154,240.7570851,470,1810,1080,328537,108.001,95.585,63.767,1102.473154,6.209025881,16,31
2990,2990,149,0,1,1,948.9922696,0.826008399,0.408105034,0.494068867,4.242850371,5.136570493,10.39646663,949.0855084,30,733.6635514,246.8521994,250,1707,722,157004,148.843,94.087,72.175,733.6635514,6.096383013,17,50
2991,2991,94,0,1,1,1025.482725,0.948937766,0.333333135,0.351269753,4.714040169,4.967702136,14.14212891,1387.241995,30,881.6233766,249.9308571,366,1880,829,339425,146.406,77.8792,77.4485,881.6233766,6.91864753,18,60
2992,2992,19,0,1,1,1245.136274,0.825286,0.333333465,0.403900545,4.530530073,5.489648526,13.59158485,1415.964181,30,1107.39951,254.3008428,579,2006,1106,451819,93.6309,57.5636,62.922,1107.39951,6.966070831,19,31
2993,2993,20,0,1,1,1048.193178,0.820688222,0.381273883,0.464578231,4.885452185,5.952872305,12.81349814,1560.945188,30,948.0178571,251.3961902,385,1692,900,424712,111.528,32.7229,72.525,948.0178571,7.196141283,20,31
2994,2994,21,0,1,1,1247.207508,0.958531547,0.462272418,0.48227147,5.10749134,5.32845409,11.04866122,1259.525991,30,1050.182796,252.9762545,549,1793,989,390668,64.3673,55.2551,80.2045,1050.182796,6.699455523,21,31
2995,2995,22,0,1,1,1195.422458,0.861290055,0.364329906,0.423004891,4.380135264,5.085551888,12.02244227,1121.778008,30,1104.515244,280.1629273,547,2086,1066,362281,69.4272,28.4898,75.4735,1104.515244,6.445739811,22,31
2996,2996,141,0,1,1,946.8265056,0.708146089,0.425587731,0.600988606,4.70655282,6.64630207,11.05894855,1449.056968,30,862.4940334,188.0003737,455,1449,852,361385,66.7595,14.0515,58.927,862.4940334,7.019921949,23,42
2997,2997,24,0,1,1,929.0837603,0.777180362,0.574635246,0.739384671,4.643233975,5.974461273,8.080315308,938.9365307,30,803.5827815,142.9156226,448,1126,799,242682,26.9069,70.2506,47.50305,803.5827815,6.074574681,24,31
2998,2998,25,0,1,1,1077.322251,0.741080242,0.467336578,0.630615353,4.573915178,6.171956717,9.787197045,1157.331889,30,936.8405797,208.3871079,339,1408,955,323210,10.0193,71.3077,48.4796,936.8405797,6.513130352,25,31
2999,2999,26,0,1,1,1302.23841,0.625204508,0.389161883,0.622455338,4.242856741,6.786350208,10.90254962,1314.95629,30,1053.192802,305.4223902,367,2132,986,409692,114.151,75.85,65.835,1053.192802,6.796326521,26,31
3000,3000,27,0,1,1,960.4837594,0.884207805,0.49717016,0.562277507,5.127565966,5.799050787,10.31350306,1284.585393,30,879.1428571,225.0265907,356,1561,860,338470,126.763,67.5804,68.537,879.1428571,6.743594639,27,31
3001,3001,28,0,1,1,1189.563979,0.768573273,0.340510214,0.443041966,4.242849262,5.520422592,12.46027016,1222.491914,30,963.9497207,295.2500488,403,2084,881,345094,98.8251,82.5302,55.387,963.9497207,6.633139465,28,31
3002,3002,29,0,1,1,1249.365856,0.672676948,0.370651485,0.551009643,4.242858842,6.307424176,11.44703048,1283.193261,30,1134.866848,243.3813262,674,1983,1113,417631,96.7108,70.9077,74.134,1134.866848,6.7411577,29,31
3003,3003,30,0,1,1,962.3548445,0.720787546,0.393151173,0.545446678,4.242853564,5.886413534,10.7919138,1129.005062,30,866.7708333,217.604635,380,1496,859,291235,133.738,87.7799,60.8995,866.7708333,6.459552414,30,31
3004,3004,31,0,1,1,1120.20886,0.697455192,0.413044079,0.592215935,4.550365306,6.524240348,11.01665788,1369.981452,30,989.6271605,237.1731973,447,1623,998,400799,106.959,57.0527,55.503,989.6271605,6.889832958,31,31
3005,3005,162,0,1,1,1095.933068,0.669467468,0.341683835,0.510381537,4.242851509,6.337651505,12.417478,1398.64725,30,941.0175,213.990706,337,1854,941,376407,124.757,21.4757,69.17,941.0175,6.937556432,32,35
3006,3006,33,0,1,1,1280.027267,0.780121991,0.378466449,0.485137521,4.242853934,5.438705718,11.21064746,1083.609855,30,1116.712418,243.7594803,559,1704,1117,341714,92.282,97.2628,62.5265,1116.712418,6.371789876,33,31
3007,3007,34,0,1,1,1179.141737,0.758154475,0.373522088,0.4926728,4.562216095,6.017528417,12.21404635,1404.566077,30,1027.519704,178.1617336,625,1509,1038,417173,59.1033,42.6084,60.9825,1027.519704,6.94732883,34,31
3008,3008,35,0,1,1,963.1511329,0.467242683,0.363343844,0.777634101,4.242853911,9.080621415,11.67724178,1884.52772,30,857.0153257,153.371664,571,1484,830,447362,53.2248,54.1186,64.726,857.0153257,7.662514457,35,31
3009,3009,187,0,1,1,930.4007414,1,0.336362638,0.336362638,4.242850806,4.242850806,12.61391821,951.1612335,30,832.0408163,242.6232625,215,1633,822,203850,92.6925,2.11763,64.492,832.0408163,6.100824201,36,33
3010,3010,37,0,1,1,1152.581738,0.709614171,0.348991249,0.491804227,4.242856204,5.979102979,12.15748595,1291.893557,30,1037.99187,199.7692213,558,1717,1027,383019,83.9126,30.9199,60.0565,1037.99187,6.756358842,37,31
3011,3011,128,0,1,1,519.7639063,0.901961519,0.438949442,0.486660942,6.207681831,6.882424249,14.142134,2530.896859,30,501.7011662,36.51504518,391,614,500,344167,37.8999,83.0754,102.0415,501.7011662,8.453994206,38,62
3012,3012,40,0,1,1,954.4617401,0.688682036,0.378470989,0.549558388,4.242850257,6.160826093,11.21050325,1227.468547,30,878.401662,178.5519747,529,1533,868,317103,53.045,72.1404,79.4325,878.401662,6.642128211,40,31
3013,3013,41,0,1,1,1652.171736,0.944618051,0.405198634,0.428954998,4.242852331,4.491606236,10.47104303,835.8688606,30,1310.457031,400.5052472,680,2482,1185,335477,67.5354,74.6913,71.3055,1310.457031,5.843636311,41,31
3014,3014,42,0,1,1,1092.493125,0.749610145,0.373535551,0.498306425,4.576168701,6.104731546,12.25095893,1433.597683,30,953.8987952,189.8016493,391,1596,956,395868,120.586,49.808,78.378,953.8987952,6.994868596,42,31
3015,3015,44,0,1,1,1030.885165,0.682163274,0.366006158,0.536537471,4.327611188,6.343952175,11.82387535,1359.742235,30,953.3897436,193.446596,449,1578,946,371822,58.4264,90.9058,51.534,953.3897436,6.872625186,44,31
3016,3016,45,0,1,1,1232.714885,0.820445478,0.366230255,0.446379759,4.50935777,5.496230881,12.31290346,1278.288097,30,1083.197222,250.2454784,482,2045,1051,389951,88.7316,85.1322,95.3945,1083.197222,6.732557096,45,31
3017,3017,46,0,1,1,1092.424102,0.754281193,0.333333386,0.441921911,4.370094363,5.793720438,13.11028102,1390.429459,30,958.362963,165.4626849,581,1408,937,388137,76.769,86.8012,72.5615,958.362963,6.923942465,46,31
3018,3018,47,0,1,1,1067.566682,0.979390771,0.333333558,0.340347865,4.714050048,4.813247365,14.14214062,1344.114082,30,993.5076531,207.8229744,542,1695,991,389455,81.3806,69.0526,80.304,993.5076531,6.846193566,47,31
3019,3019,48,0,1,1,1005.425671,0.841728691,0.335164915,0.398186398,4.683994426,5.564731816,13.97519315,1525.833118,30,912.8367816,193.8704697,286,1508,914,397084,131.898,36.4729,75.784,912.8367816,7.141774651,48,31
3020,3020,49,0,1,1,845.3127801,0.812768107,0.463332297,0.570067025,4.242852936,5.220250277,9.157257031,849.5781169,30,697.4429825,152.5091787,308,1029,709,159017,147.923,32.6193,79.327,697.4429825,5.875410784,49,31
3021,3021,164,0,1,1,898.9826828,0.743988532,0.356384854,0.479019284,4.565452436,6.136455386,12.81045584,1503.330944,30,872.8607889,184.618599,379,1485,879,376203,137.232,52.0358,71.079,872.8607889,7.106492944,50,35
3022,3022,52,0,1,1,749.6257806,0.849191017,0.3522718,0.414832226,4.242848084,4.996341222,12.04424563,1069.492605,30,611.3700441,151.8466115,308,942,601,138781,76.1778,99.0157,70.208,611.3700441,6.343998314,52,31
3023,3023,55,0,1,1,885.8186172,0.834198927,0.419966195,0.503436508,4.242855001,5.08614296,10.10284888,913.228001,30,772.3206751,160.1117146,373,1073,793,183040,45.205,97.9858,53.397,772.3206751,6.018619251,55,31
3024,3024,56,0,1,1,1155.24376,0.839598422,0.438137965,0.521842292,5.079908689,6.050402853,11.59431297,1492.704447,30,1009.216783,269.6418655,422,1891,980,432954,23.6224,86.8187,64.943,1009.216783,7.089708935,56,31
3025,3025,189,0,1,1,935.1722205,0.561164434,0.430326134,0.766844989,4.327965507,7.712472926,10.057408,1406.216279,30,863.4111675,169.4707627,427,1345,862,340184,40.0687,80.1139,52.7635,863.4111675,6.950048533,57,33
3026,3026,60,0,1,1,1099.970661,0.552141786,0.497560091,0.90114551,4.242853129,7.684354338,8.527318013,1164.572284,30,966.1420613,200.6849149,523,1368,962,346845,13.6724,88.9015,49.30385,966.1420613,6.526684412,60,31
3027,3027,193,0,1,1,681.1725708,1,0.568854521,0.568854521,4.242854643,4.242854643,7.458593516,562.4214238,30,551.6825397,193.2741742,250,1103,516,69512,0.48475,95.6385,47.8641,551.6825397,5.120642016,61,32
3028,3028,62,0,1,1,685.9736941,0.685375335,0.513713702,0.749536313,4.242855909,6.190558213,8.25918385,908.6860017,30,565.994898,169.1812106,244,947,561,110935,30.9059,99.392,48.03455,565.994898,6.008624664,62,31
3029,3029,177,0,1,1,565.0523901,0.792333635,0.792333151,0.999999389,11.20528946,14.14213528,14.14214392,9387.326622,30,555.3607038,63.65022042,371,757,556,1325646,31.0137,22.1489,101.335,555.3607038,13.08632715,83,32
3030,3030,195,0,1,1,539.2585799,0.484633045,0.333333492,0.687805949,4.373154325,9.023640396,13.11945675,2168.607946,30,492.5923077,50.54926762,323,687,492,256148,10.0133,97.8441,94.2635,492.5923077,8.029665956,84,32
3031,3031,119,0,1,1,549.848245,0.599178057,0.485404822,0.81011782,4.242852665,7.081121568,8.740853975,1100.024798,30,497.7747036,58.37699584,354,670,488,125937,1.63369,85.7661,135.261,497.7747036,6.403802884,93,43
3032,3032,179,0,1,1,1004.223937,0.849252682,0.351204242,0.413545049,4.736418179,5.577160105,13.48622144,1492.251579,30,881.4545455,200.6886413,437,1632,852,378144,141.121,18.9984,76.709,881.4545455,7.088991886,43,39
3033,3033,107,0,1,1,663.7210634,0.65814402,0.333333115,0.506474427,4.714039603,7.162626205,14.14212806,2000.179118,30,560.8522427,114.6731233,359,898,534,212563,50.3715,99.2176,86.1085,560.8522427,7.81615974,54,43
3034,3034,95,0,1,1,1011.97326,0.885525336,0.376826792,0.425540384,4.375317612,4.940928775,11.61095152,1051.416043,30,905.5689655,198.0265887,468,1532,903,262615,147.066,63.4012,71.232,905.5689655,6.308052948,18,60
3035,3035,181,0,1,1,543.8029833,0.699621271,0.497878374,0.711639847,5.455697815,7.798073103,10.95789273,1952.779753,30,532.5862069,33.46237114,405,630,533,293455,58.9316,66.8791,112.999,532.5862069,7.753924204,90,55
3036,3036,75,0,1,1,588.7575679,0.708352888,0.461072593,0.650908045,5.917869159,8.354408176,12.83500525,2658.065686,30,536.3338983,101.5920904,338,876,511,316437,100.783,9.40863,135.2735,536.3338983,8.593281392,75,31
3037,3037,197,0,1,1,565.4528432,0.854266187,0.85426464,0.99999819,12.0811497,14.14213729,14.14216289,10121.10101,30,540.7948316,62.66662862,354,787,539,1381190,120.686,79.7473,117.034,540.7948316,13.41878053,72,47
3038,3038,116,0,1,1,456.6683482,0.616084566,0.410118083,0.665684723,5.23454273,8.496467892,12.76350139,2377.801569,30,435.2268519,34.90719984,355,543,432,282027,38.5248,46.7679,138.5285,435.2268519,8.279974514,38,62
3039,3039,82,0,1,1,600.247896,0.837735524,0.452799153,0.540503703,6.403540197,7.64386852,14.14212054,2899.589325,30,577.2196679,49.0208763,443,722,577,451963,21.9212,38.6369,99.6625,577.2196679,8.846048055,82,31
